period_years,FEA,FEB,init_label,Satisf_prom_pct_mean,Satisf_prom_pct_std,Satisf_prom_pct_min,Satisf_prom_pct_max,Def_total_Hm3_mean,Def_total_Hm3_std,Def_total_Hm3_min,Def_total_Hm3_max,Def_modelo_Hm3_mean,Def_modelo_Hm3_std,Def_modelo_Hm3_min,Def_modelo_Hm3_max,Def_FE_Hm3_mean,Def_FE_Hm3_std,Def_FE_Hm3_min,Def_FE_Hm3_max,Rebalse_total_Hm3_mean,Rebalse_total_Hm3_std,Rebalse_total_Hm3_min,Rebalse_total_Hm3_max,Qturb_total_Hm3_mean,Qturb_total_Hm3_std,Qturb_total_Hm3_min,Qturb_total_Hm3_max,Qdis_prom_Hm3_mes_mean,Qdis_prom_Hm3_mes_std,Qdis_prom_Hm3_mes_min,Qdis_prom_Hm3_mes_max,VRFI_fin_Hm3_mean,VRFI_fin_Hm3_std,VRFI_fin_Hm3_min,VRFI_fin_Hm3_max,A_fin_Hm3_mean,A_fin_Hm3_std,A_fin_Hm3_min,A_fin_Hm3_max,B_fin_Hm3_mean,B_fin_Hm3_std,B_fin_Hm3_min,B_fin_Hm3_max,TOTAL_fin_Hm3_mean,TOTAL_fin_Hm3_std,TOTAL_fin_Hm3_min,TOTAL_fin_Hm3_max
10,0.5,0.5,0%,75.15643555715597,6.321783608954705,70.85260520619435,82.41449714955968,5745.904622832572,290.95905604225266,5411.853525823971,5943.987710413743,1143.4209878325744,290.9590560422524,809.3698908239734,1341.504075413745,4602.483634999998,0.0,4602.483634999998,4602.483634999998,3303.1293414992397,2393.58473912109,539.3194424137455,4701.283433823974,6762.191988666662,2577.3510588711974,3800.299002000001,8494.397177999996,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,77.80026266666664,66.2511708655156,1.3,116.05039400000008,0.0,0.0,0.0,0.0,45.86291666666667,23.39201010902727,18.85214999999998,59.36830000000002,123.6631793333333,89.64318097454286,20.15214999999998,175.41869400000007
10,0.5,0.5,100%,77.24217573473408,6.1238527256309725,71.01524929509513,83.2574681262506,5649.90877249092,281.849319528667,5373.055924573972,5936.502042838791,1047.4251374909222,281.849319528667,770.5722895739743,1334.018407838793,4602.483634999998,0.0,4602.483634999998,4602.483634999998,3747.133491157579,2319.865363262816,1071.833774838762,5202.485832573973,7302.191988666657,2577.3510588712224,4340.299001999968,9034.397178000005,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,77.80026266666431,66.25117086551359,1.3,116.05039400000008,0.0,0.0,0.0,0.0,45.862916666666656,23.392010109027268,18.85214999999998,59.36830000000002,123.66317933333096,89.64318097454084,20.15214999999998,175.41869400000007
10,0.5,0.5,25%,76.43999716635089,6.238809075352458,71.01524929509654,83.2574681262506,5686.828909824234,287.1401667119919,5373.055924573972,5936.502042838727,1084.3452748242364,287.14016671199226,770.5722895739742,1334.0184078387297,4602.483634999998,0.0,4602.483634999998,4602.483634999998,3379.153628490918,2349.6779496669574,666.9337748387804,4797.585832573974,6897.291988666679,2577.351058871169,3935.399002000053,8629.497177999998,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,77.80026266666603,66.25117086551506,1.3,116.05039400000008,0.0,0.0,0.0,0.0,45.862916666666656,23.392010109027268,18.85214999999998,59.36830000000002,123.66317933333266,89.64318097454232,20.15214999999998,175.41869400000007
10,0.5,0.5,50%,76.96118540917034,6.128624440619052,71.01524929509497,83.2574681262506,5662.841306240924,282.0689369301013,5373.055924573972,5936.502042838797,1060.3576712409265,282.06893693010153,770.5722895739742,1334.0184078387992,4602.483634999998,0.0,4602.483634999998,4602.483634999998,3490.066024907592,2330.1519449923103,801.8337748388008,4932.485832573974,7032.191988666663,2577.3510588711997,4070.299002000002,8764.397178000003,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,77.80026266666664,66.25117086551559,1.3,116.05039400000008,0.0,0.0,0.0,0.0,45.8629166666667,23.3920101090273,18.85214999999998,59.36830000000009,123.6631793333333,89.64318097454289,20.15214999999998,175.41869400000007
10,0.5,0.5,75%,77.24217573473454,6.123852725630241,71.01524929509657,83.2574681262506,5649.908772490898,281.84931952863263,5373.055924573972,5936.502042838723,1047.4251374908997,281.8493195286329,770.5722895739742,1334.0184078387258,4602.483634999998,0.0,4602.483634999998,4602.483634999998,3612.233491157585,2319.8653632628066,936.9337748387792,5067.585832573974,7167.291988666686,2577.3510588711733,4205.399002000053,8899.497178000005,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,77.80026266666603,66.25117086551506,1.3,116.05039400000008,0.0,0.0,0.0,0.0,45.862916666666656,23.392010109027268,18.85214999999998,59.36830000000002,123.66317933333266,89.64318097454232,20.15214999999998,175.41869400000007
10,0.6,0.6,0%,67.39333065811343,7.065414730705645,62.335531411038446,75.46606337790193,5482.846852454665,390.22146807072556,5036.9914096640005,5762.188111619998,1800.859944454665,390.2214680707255,1355.004501664,2080.2012036199976,3681.9869080000003,0.0,3681.986908,3681.986908,3078.1088020348666,2298.9345745267096,424.1241606606004,4453.82812208,6800.229219580204,2553.3478327471903,3866.9033190406017,8524.349983700005,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,51.59044841980016,47.510799140201996,0.9750000000000004,95.2239283000002,0.0,0.0,0.0,0.0,34.035500000000106,28.070412130832604,1.6225800000002266,50.2419600000001,85.62594841980028,74.20320608119349,2.597580000000227,145.4658883000003
10,0.6,0.6,100%,69.60539149260678,6.6919625586919755,62.577647186282405,75.90143372695186,5360.675166970104,369.59577794894824,5012.945990784002,5748.81610489997,1678.6882589701038,369.59577794894784,1330.9590827840018,2066.8291968999697,3681.9869080000003,0.0,3681.986908,3681.986908,3495.9371165505327,2206.6375155332303,950.7521539406004,4872.328704483999,7340.22921958043,2553.3478327473263,4406.903319040632,9064.349983699996,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,51.5904484195465,47.51079914060723,0.9749999992391384,95.22392830000008,0.0,0.0,0.0,0.0,34.0355000000001,28.070412130832622,1.6225800000001982,50.2419600000001,85.6259484195466,74.20320608161913,2.597579999239336,145.4658883000002
10,0.6,0.6,25%,68.43454038120267,6.8062395865527465,62.57764718628842,75.90143372695188,5425.341043921212,375.9072757559754,5012.945990784001,5748.816104899637,1743.3541359212122,375.9072757559753,1330.9590827840009,2066.8291968996373,3681.9869080000003,0.0,3681.986908,3681.986908,3155.702993501534,2260.2073571971473,545.8521539406001,4467.428704484001,6935.329219580322,2553.347832746982,4002.003319040961,8659.449983700002,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,51.59044841980013,47.51079914020193,0.9750000000000016,95.22392830000004,0.0,0.0,0.0,0.0,34.0355000000001,28.070412130832622,1.6225800000001982,50.2419600000001,85.62594841980024,74.20320608119344,2.5975800000002,145.46588830000013
10,0.6,0.6,50%,69.21278938311156,6.662054398241758,62.577647186282405,75.90143372695188,5382.358504378323,367.94395612064716,5012.945990784001,5748.81610489997,1700.3715963783234,367.94395612064716,1330.9590827840009,2066.82919689997,3681.9869080000003,0.0,3681.986908,3681.986908,3247.620453958533,2224.115475786307,680.7521539406002,4602.328704483999,7070.229219580212,2553.34783274717,4136.903319040633,8794.349983699998,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,51.59044841980013,47.510799140201975,0.975000000000001,95.22392830000015,0.0,0.0,0.0,0.0,34.035500000000084,28.070412130832633,1.6225800000001698,50.24196000000008,85.62594841980022,74.2032060811935,2.5975800000001708,145.46588830000024
10,0.6,0.6,75%,69.60539149260669,6.691962558692128,62.577647186282114,75.90143372695186,5360.675166970109,369.5957779489568,5012.945990784002,5748.816104899986,1678.688258970109,369.5957779489562,1330.9590827840018,2066.8291968999856,3681.9869080000003,0.0,3681.986908,3681.986908,3361.0371165505335,2206.6375155332307,815.8521539406004,4737.428704483999,7205.329219580428,2553.347832747338,4272.003319040615,8929.4499837,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,51.590448419546455,47.510799140607226,0.9749999992391384,95.22392830000008,0.0,0.0,0.0,0.0,34.0355000000001,28.070412130832622,1.6225800000001982,50.2419600000001,85.62594841954656,74.20320608161911,2.597579999239336,145.4658883000002
10,0.7,0.7,0%,61.87814897158,8.098386086466862,55.506172673264814,70.99138738926534,5217.862917918951,521.817652060257,4630.653488409449,5628.439750817402,2456.3727369189482,521.8176520602572,1869.1633074094464,2866.949569817399,2761.4901810000024,0.0,2761.4901810000024,2761.4901810000024,2851.9935494201286,2181.298457254358,335.4061122711648,4200.58518053,6839.097901501828,2551.717466851631,3911.933631455713,8594.303137049774,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,19.346853166666417,16.95683251439147,0.9750000000000012,34.397114949999754,0.0,0.0,0.0,0.0,27.410413333333366,23.73811427489839,0.0,41.11562000000009,46.75726649999979,40.07994974729525,0.9750000000000012,75.51273494999984
10,0.7,0.7,100%,64.21507020268517,8.110697683835213,55.79419137592522,71.97515984634691,5067.283933804712,522.610947015976,4567.264335529506,5609.881331699442,2305.79375280471,522.6109470159763,1805.7741545295032,2848.39115069944,2761.4901810000024,0.0,2761.4901810000024,2761.4901810000024,3241.414565304836,2066.0532574817494,856.847693149498,4496.600202579509,7379.097901500124,2551.7174668550265,4451.933631450056,9134.303137050005,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,19.346853166666577,16.956832514391525,0.975000000000001,34.39711494999978,0.0,0.0,0.0,0.0,27.410413333333363,23.738114274898386,0.0,41.11562000000008,46.757266499999936,40.07994974729535,0.975000000000001,75.51273494999987
10,0.7,0.7,25%,63.00097737100831,8.233996775504266,55.79419137592434,71.97515984634691,5145.513727253003,530.5556957386174,4567.264335529506,5609.8813316995,2384.0235462530004,530.5556957386173,1805.7741545295032,2848.3911506994973,2761.4901810000024,0.0,2761.4901810000024,2761.4901810000024,2914.744358753002,2133.539206737626,451.9476931494996,4200.585180529999,6974.197901500001,2551.717466854985,4047.0336314500023,8729.403137050003,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,19.346853166666122,16.956832514391387,0.9750000000000034,34.39711494999978,0.0,0.0,0.0,0.0,27.410413333333363,23.738114274898386,0.0,41.11562000000008,46.75726649999948,40.07994974729507,0.9750000000000034,75.51273494999987
10,0.7,0.7,50%,63.69715945893588,8.097000807842972,55.79419137592434,71.97515984634691,5100.655393919669,521.728391949508,4567.264335529506,5609.8813316995,2339.165212919667,521.7283919495076,1805.7741545295037,2848.3911506994973,2761.4901810000024,0.0,2761.4901810000024,2761.4901810000024,3004.7860254196694,2094.0354171561457,586.8476931494996,4226.600202579509,7109.0979015,2551.7174668549847,4181.9336314500015,8864.303137050003,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,19.346853166666104,16.956832514391387,0.9749999999999996,34.39711494999978,0.0,0.0,0.0,0.0,27.410413333333363,23.738114274898386,0.0,41.11562000000008,46.75726649999947,40.07994974729505,0.9749999999999996,75.51273494999987
10,0.7,0.7,75%,64.21507020268548,8.110697683834738,55.79419137592613,71.97515984634691,5067.283933804693,522.6109470159456,4567.264335529506,5609.881331699384,2305.7937528046905,522.6109470159457,1805.7741545295037,2848.3911506993813,2761.4901810000024,0.0,2761.4901810000024,2761.4901810000024,3106.514565304836,2066.053257481747,721.9476931495001,4361.700202579508,7244.197901500142,2551.7174668549897,4317.033631450116,8999.403137050003,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,19.346853166665856,16.956832514391312,0.975000000000001,34.39711494999978,0.0,0.0,0.0,0.0,27.410413333333363,23.738114274898386,0.0,41.11562000000008,46.75726649999922,40.0799497472949,0.975000000000001,75.51273494999987
10,0.8,0.8,0%,56.90962126292723,8.336897067459999,49.69293388373172,66.03552058583249,5014.157661413268,613.9269171146258,4342.128824800005,5545.592630399802,3173.1642074132687,613.926917114626,2501.135370800005,3704.599176399803,1840.9934539999992,0.0,1840.9934539999992,1840.9934539999992,2672.094372746687,2071.676735774309,282.40377640002055,3961.166195039992,6862.90398133346,2548.9464227793896,3941.778416000343,8635.551592000042,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,1.625000000000009,0.8598691760960024,0.65,2.275000000000028,0.0,0.0,0.0,0.0,21.326186666666686,18.46901941918233,0.0,31.989280000000065,22.951186666666697,19.314077801079044,0.65,34.26428000000009
10,0.8,0.8,100%,59.14406568263152,8.661130767369372,50.015379782014335,67.2461348045618,4849.613759413136,637.8034018785452,4252.979510720006,5521.847798879402,3008.6203054131365,637.8034018785455,2411.9860567200067,3680.8543448794026,1840.9934539999992,0.0,1840.9934539999992,1840.9934539999992,3047.550470746681,1948.2797639473733,798.6589448800428,4223.563832720008,7402.903981333625,2548.9464227790613,4481.778416000886,9175.551591999998,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,1.6250000000000038,0.8598691760959963,0.65,2.275000000000012,0.0,0.0,0.0,0.0,21.32618666664462,18.46901941916322,0.0,31.989280000000065,22.951186666644627,19.31407780106021,0.65,34.26428000000008
10,0.8,0.8,25%,58.03217706317193,8.677535625823957,50.01537978201068,67.24613480456182,4931.4929462132595,639.0114513597471,4252.979510720003,5521.847798879772,3090.4994922132596,639.0114513597471,2411.986056720004,3680.854344879773,1840.9934539999992,0.0,1840.9934539999992,1840.9934539999992,2724.5296575467114,2019.7638023008717,393.75894488013927,3961.1661950399935,6998.003981333536,2548.9464227792155,4076.878416000619,8770.651591999997,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,1.6249999999999998,0.8598691760959917,0.65,2.2749999999999995,0.0,0.0,0.0,0.0,21.326186666605754,18.469019419129562,0.0,31.989279999999997,22.951186666605754,19.31407780102704,0.65,34.26427999999999
10,0.8,0.8,50%,58.64280751610892,8.615402792983948,50.01537978201616,67.24613480456182,4886.526279546423,634.4360058182201,4252.979510720003,5521.847798879269,3045.532825546424,634.4360058182199,2411.986056720004,3680.85434487927,1840.9934539999992,0.0,1840.9934539999992,1840.9934539999992,2814.462990880154,1979.5680214404397,528.658944880466,3961.166195039993,7132.903981333874,2548.946422778637,4211.778416001629,8905.551591999994,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,1.6249999999999998,0.8598691760959917,0.65,2.2749999999999995,0.0,0.0,0.0,0.0,21.32618666650045,18.469019419038364,0.0,31.989279999999997,22.95118666650045,19.314077800937177,0.65,34.26427999999999
10,0.8,0.8,75%,59.14406568263033,8.66113076737126,50.015379782010754,67.2461348045618,4849.613759413259,637.8034018787395,4252.979510720005,5521.8477988797695,3008.6203054132598,637.8034018787391,2411.986056720006,3680.85434487977,1840.9934539999992,0.0,1840.9934539999992,1840.9934539999992,2912.6504707467125,1948.2797639473165,663.7589448801405,4088.6638327200058,7268.00398133354,2548.94642277921,4346.878416000629,9040.651592,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,1.6250000000000038,0.8598691760959963,0.65,2.275000000000012,0.0,0.0,0.0,0.0,21.326186666605192,18.469019419129072,0.0,31.989280000000065,22.951186666605196,19.314077801026563,0.65,34.26428000000008
10,0.9,0.9,0%,52.12611697644531,8.418254268595097,44.6117317071375,61.22348895724733,4886.594463876664,697.4077951166017,4132.925361939983,5509.121498,3966.097736876664,697.407795116601,3212.428634939984,4588.624771,920.4967269999996,0.0,920.4967269999996,920.4967269999996,2554.572198223339,1987.4532188969508,264.32937303999995,3826.426197690008,6872.945004346692,2542.207826207417,3960.17514504005,8645.002932000025,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,1.1916666666666476,1.0447288324408917,0.0,1.95,0.0,0.0,0.0,0.0,12.260163653333208,11.521228488061693,0.0,22.86294000000001,13.451830319999857,12.537895854440277,0.0,24.812940000000008
10,0.9,0.9,100%,54.16075717582197,8.748750018147375,44.96095431309677,62.37498390318085,4718.03529590327,724.7876181341261,4037.53010233999,5480.190254079809,3797.53856890327,724.7876181341263,3117.0333753399905,4559.693527079809,920.4967269999996,0.0,920.4967269999996,920.4967269999996,2926.0130302500093,1862.557985394988,775.3981291200001,4017.565764340015,7412.945004346762,2542.2078262072964,4500.175145040261,9185.002932000029,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,1.1916666666666649,1.0447288324409023,0.0,1.95,0.0,0.0,0.0,0.0,12.26016365333156,11.521228488061336,0.0,22.86294000000001,13.451830319998223,12.537895854439869,0.0,24.812940000000008
10,0.9,0.9,25%,53.16994350373636,8.74963971538194,44.96095431309861,62.37498390318085,4800.118962703218,724.8613248394456,4037.53010233999,5480.190254079656,3879.6222357032184,724.8613248394456,3117.0333753399905,4559.693527079657,920.4967269999996,0.0,920.4967269999996,920.4967269999996,2603.1966970500066,1936.5253812289736,370.49812912,3826.4261976900048,7008.045004346829,2542.207826207179,4095.275145040464,8780.102932000027,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,1.1916666666666649,1.0447288324409023,0.0,1.95,0.0,0.0,0.0,0.0,12.260163653331523,11.521228488061329,0.0,22.86294000000001,13.451830319998187,12.537895854439858,0.0,24.812940000000008
10,0.9,0.9,50%,53.712726128567,8.707359887687758,44.96095431309677,62.37498390318085,4755.152296036601,721.3586649684897,4037.53010233999,5480.190254079808,3834.6555690366017,721.3586649684898,3117.0333753399905,4559.6935270798085,920.4967269999996,0.0,920.4967269999996,920.4967269999996,2693.130030383341,1895.0416607138275,505.39812912,3826.426197690007,7142.945004346762,2542.207826207298,4230.17514504026,8915.002932000029,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,1.1916666666666649,1.0447288324409023,0.0,1.95,0.0,0.0,0.0,0.0,12.26016365333156,11.521228488061336,0.0,22.86294000000001,13.451830319998223,12.537895854439869,0.0,24.812940000000008
10,0.9,0.9,75%,54.16075717582197,8.748750018147375,44.96095431309677,62.37498390318085,4718.03529590327,724.7876181341259,4037.530102339991,5480.190254079809,3797.53856890327,724.7876181341259,3117.0333753399914,4559.693527079809,920.4967269999996,0.0,920.4967269999996,920.4967269999996,2791.113030250009,1862.5579853949882,640.49812912,3882.665764340016,7278.045004346762,2542.207826207298,4365.275145040261,9050.10293200003,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,1.1916666666666649,1.0447288324409023,0.0,1.95,0.0,0.0,0.0,0.0,12.26016365333156,11.521228488061336,0.0,22.86294000000001,13.451830319998223,12.537895854439869,0.0,24.812940000000008
10,1.0,1.0,0%,47.970917386213216,8.193027990044724,40.48429816263759,56.72307987032092,4789.260025480334,754.1655449055571,3983.626333401,5478.40087464,4789.260025480334,754.1655449055571,3983.626333401,5478.40087464,0.0,0.0,0.0,0.0,2465.244056813674,1925.4753304838887,247.85130063999995,3714.767534399965,6880.951301333342,2537.420816990035,3974.417696000001,8654.454272000057,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,0.9749999999998465,0.8598691760958179,0.0,1.6249999999995397,0.0,0.0,0.0,0.0,4.57886666666668,7.930829707750235,0.0,13.736600000000038,5.553866666666526,8.518581152593969,0.0,15.361599999999578
10,1.0,1.0,100%,49.875970506953735,8.573573124128009,40.85494213473908,57.91804829089472,4613.900509240056,789.1945999455011,3873.6298814003458,5444.28321831983,4613.900509240056,789.1945999455011,3873.6298814003458,5444.28321831983,0.0,0.0,0.0,0.0,2829.8845405736647,1798.0059409468347,753.73364432,3872.8030939999694,7420.951301333686,2537.4208169900253,4514.4176960004,9194.454272000674,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,0.9749999999998828,0.8598691760958591,0.0,1.6249999999996485,0.0,0.0,0.0,0.0,4.578866666666674,7.930829707750227,0.0,13.736600000000024,5.553866666666558,8.518581152594024,0.0,15.361599999999672
10,1.0,1.0,25%,48.96844028647897,8.539016278359993,40.85494213473723,57.87731877203787,4697.438369000116,786.0136536030119,3877.3790202803457,5444.283218320001,4697.438369000116,786.0136536030119,3877.3790202803457,5444.283218320001,0.0,0.0,0.0,0.0,2508.522400333675,1874.6116379856733,348.83364432000013,3714.767534399999,7016.0513013335585,2537.42081699026,4109.517695999999,8789.554272000678,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,0.9749999999998828,0.8598691760958591,0.0,1.6249999999996485,0.0,0.0,0.0,0.0,4.578866666666674,7.930829707750227,0.0,13.736600000000024,5.553866666666558,8.518581152594024,0.0,15.361599999999672
10,1.0,1.0,50%,49.470521155112785,8.532794325483854,40.854942134737456,57.91804829089471,4651.221989373442,785.4409248772073,3873.6298814003458,5444.283218319979,4651.221989373442,785.4409248772073,3873.6298814003458,5444.283218319979,0.0,0.0,0.0,0.0,2597.206020707008,1831.3311646273398,483.73364432,3714.767534399999,7150.951301333567,2537.4208169902467,4244.417696000022,8924.454272000676,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,0.9749999999998828,0.8598691760958591,0.0,1.6249999999996485,0.0,0.0,0.0,0.0,4.578866666666674,7.930829707750227,0.0,13.736600000000024,5.553866666666558,8.518581152594024,0.0,15.361599999999672
10,1.0,1.0,75%,49.875970506953074,8.573573124128968,40.85494213473723,57.918048290894696,4613.900509240116,789.1945999455905,3873.6298814003458,5444.283218320001,4613.900509240116,789.1945999455905,3873.6298814003458,5444.283218320001,0.0,0.0,0.0,0.0,2694.9845405736696,1798.0059409468392,618.8336443200001,3737.903093999984,7286.051301333556,2537.4208169902563,4379.517696,9059.554272000676,57.707126400000014,21.180187620596488,33.45598079999999,72.57346559999999,0.9749999999998828,0.8598691760958591,0.0,1.6249999999996485,0.0,0.0,0.0,0.0,4.578866666666674,7.930829707750227,0.0,13.736600000000024,5.553866666666558,8.518581152594024,0.0,15.361599999999672
